2015-03-29 19:40:03 INFO  - allocate!!!!!!!!
2015-03-29 19:40:03 INFO  - Voxel space informations:
			Corner Inf	:	(-12.0, -2.0, 8.0)
2015-03-29 19:40:11 ERROR - Voxel : 0 32 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.06998118979660597
2015-03-29 19:40:11 ERROR - Voxel : 0 32 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.07700311858504075
2015-03-29 19:40:11 ERROR - Voxel : 0 32 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.020373230773841122
2015-03-29 19:40:11 ERROR - Voxel : 0 33 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.016319754585647328
2015-03-29 19:40:11 ERROR - Voxel : 0 34 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04225982572430523
2015-03-29 19:40:11 ERROR - Voxel : 0 34 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.004009671611142962
2015-03-29 19:40:11 ERROR - Voxel : 0 35 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.042883499730760104
2015-03-29 19:40:11 ERROR - Voxel : 0 36 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05381282611137429
2015-03-29 19:40:11 ERROR - Voxel : 0 36 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.021151598298394247
2015-03-29 19:40:11 ERROR - Voxel : 0 36 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03284791190659589
2015-03-29 19:40:11 ERROR - Voxel : 0 37 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.09272200383788172
2015-03-29 19:40:11 ERROR - Voxel : 0 37 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03200921333711848
2015-03-29 19:40:11 ERROR - Voxel : 0 38 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05212147361719177
2015-03-29 19:40:11 ERROR - Voxel : 0 38 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.12716267596609346
2015-03-29 19:40:11 ERROR - Voxel : 0 38 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.036281580743687
2015-03-29 19:40:11 ERROR - Voxel : 0 40 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03734883782191778
2015-03-29 19:40:11 ERROR - Voxel : 0 40 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.001777503992086621
2015-03-29 19:40:11 ERROR - Voxel : 0 41 34 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.058514573237953976
2015-03-29 19:40:11 ERROR - Voxel : 0 41 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.058876605371873864
2015-03-29 19:40:11 ERROR - Voxel : 0 43 27 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04550914830247803
2015-03-29 19:40:11 ERROR - Voxel : 0 43 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.032156416830534586
2015-03-29 19:40:11 ERROR - Voxel : 0 43 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.032739536380360874
2015-03-29 19:40:11 ERROR - Voxel : 0 44 42 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.01956146992985977
2015-03-29 19:40:11 ERROR - Voxel : 0 45 42 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.013119113311319333
2015-03-29 19:40:11 ERROR - Voxel : 0 46 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0420176087502768
2015-03-29 19:40:11 ERROR - Voxel : 0 47 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.016188160263631846
2015-03-29 19:40:11 ERROR - Voxel : 0 49 24 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.021267746664525425
2015-03-29 19:40:11 ERROR - Voxel : 0 49 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.1288425226596625
2015-03-29 19:40:11 ERROR - Voxel : 0 49 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.011163457315016334
2015-03-29 19:40:11 ERROR - Voxel : 0 49 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.044650253819595656
2015-03-29 19:40:11 ERROR - Voxel : 0 50 23 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.009144279478036886
2015-03-29 19:40:11 ERROR - Voxel : 0 50 24 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04822956126280138
2015-03-29 19:40:11 ERROR - Voxel : 0 50 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0027778764552298142
2015-03-29 19:40:11 ERROR - Voxel : 0 51 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -2.4759039175153985E-4
2015-03-29 19:40:11 ERROR - Voxel : 0 54 42 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.009945943671192135
2015-03-29 19:40:11 ERROR - Voxel : 0 54 44 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04523800758904514
2015-03-29 19:40:11 ERROR - Voxel : 0 54 45 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.02532981566445812
2015-03-29 19:40:11 ERROR - Voxel : 0 55 46 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.039814095683542855
2015-03-29 19:40:11 ERROR - Voxel : 0 57 19 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.004988329519478335
2015-03-29 19:40:11 ERROR - Voxel : 0 57 21 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.035665816526435884
2015-03-29 19:40:11 ERROR - Voxel : 0 57 47 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.016421763131464207
2015-03-29 19:40:11 ERROR - Voxel : 0 58 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -4.9107692402100556E-6
2015-03-29 19:40:11 ERROR - Voxel : 0 58 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.012624819038786192
2015-03-29 19:40:11 ERROR - Voxel : 0 58 46 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05039264407179726
2015-03-29 19:40:11 ERROR - Voxel : 0 58 47 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04275494782594491
2015-03-29 19:40:11 ERROR - Voxel : 0 60 25 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03263200753184968
2015-03-29 19:40:11 ERROR - Voxel : 0 60 34 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03979842794007099
2015-03-29 19:40:11 ERROR - Voxel : 0 61 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05412330547507547
2015-03-29 19:40:11 ERROR - Voxel : 0 61 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.06466654227890134
2015-03-29 19:40:11 ERROR - Voxel : 0 65 42 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.02695853892332637
2015-03-29 19:40:11 ERROR - Voxel : 0 66 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.012882462934662123
2015-03-29 19:40:11 ERROR - Voxel : 0 66 42 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0033691358784545405
2015-03-29 19:40:11 ERROR - Voxel : 0 66 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -4.341624468729294E-4
2015-03-29 19:40:11 ERROR - Voxel : 0 69 20 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.08975402625819927
2015-03-29 19:40:11 ERROR - Voxel : 0 69 22 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.030359374821785308
2015-03-29 19:40:11 ERROR - Voxel : 0 70 23 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.012851671223842898
2015-03-29 19:40:11 ERROR - Voxel : 0 71 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04492128934057919
2015-03-29 19:40:11 ERROR - Voxel : 0 72 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.01977007679714347
2015-03-29 19:40:11 ERROR - Voxel : 0 73 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0394021241498439
2015-03-29 19:40:11 ERROR - Voxel : 0 74 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.021996703942511103
2015-03-29 19:40:11 ERROR - Voxel : 0 76 21 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.026457979650655036
2015-03-29 19:40:11 ERROR - Voxel : 0 76 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.00888178643659246
2015-03-29 19:40:11 ERROR - Voxel : 0 77 24 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.07721300853914731
2015-03-29 19:40:11 ERROR - Voxel : 0 77 27 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.025302738746652592
2015-03-29 19:40:11 ERROR - Voxel : 0 78 21 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.08593290852179039
2015-03-29 19:40:11 ERROR - Voxel : 0 78 24 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.00961211655818589
2015-03-29 19:40:11 ERROR - Voxel : 0 78 27 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0795378498376129
2015-03-29 19:40:11 ERROR - Voxel : 0 78 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.02119197666847932
2015-03-29 19:40:11 ERROR - Voxel : 0 79 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.00726193831711576
2015-03-29 19:40:11 ERROR - Voxel : 0 80 29 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.018590617941559025
2015-03-29 19:40:11 ERROR - Voxel : 0 80 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0531856148450353
2015-03-29 19:40:11 ERROR - Voxel : 0 80 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05337526695544731
2015-03-29 19:40:11 ERROR - Voxel : 0 81 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.048348460301214424
2015-03-29 19:40:11 ERROR - Voxel : 0 81 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.02572191915801951
2015-03-29 19:40:11 ERROR - Voxel : 0 82 21 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.09004434115610013
2015-03-29 19:40:11 ERROR - Voxel : 0 83 22 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.021646453724119212
2015-03-29 19:40:11 ERROR - Voxel : 0 83 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0155539863275315
2015-03-29 19:40:11 ERROR - Voxel : 0 83 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.016133017840511805
2015-03-29 19:40:11 ERROR - Voxel : 0 84 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0045491756438139005
2015-03-29 19:40:11 ERROR - Voxel : 0 88 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.008133582383151643
2015-03-29 19:40:11 ERROR - Voxel : 0 90 44 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0035308170608658665
2015-03-29 19:40:11 ERROR - Voxel : 0 92 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.025068732702335318
2015-03-29 19:40:11 ERROR - Voxel : 0 92 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.020004686083276296
2015-03-29 19:40:11 ERROR - Voxel : 0 93 39 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03885840239899728
2015-03-29 19:40:11 ERROR - Voxel : 0 95 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.01586215573199469
2015-03-29 19:40:11 ERROR - Voxel : 0 96 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.06416907521253702
2015-03-29 19:40:11 ERROR - Voxel : 0 96 39 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.07291588458604514
2015-03-29 19:40:11 ERROR - Voxel : 0 98 45 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.07078632605924334
2015-03-29 19:40:11 ERROR - Voxel : 0 99 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05843387544502661
2015-03-29 19:40:11 ERROR - Voxel : 0 99 35 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05454857319032601
2015-03-29 19:40:11 ERROR - Voxel : 0 100 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.007628881261495787
2015-03-29 19:40:11 ERROR - Voxel : 0 100 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0033570545812789446
2015-03-29 19:40:11 ERROR - Voxel : 0 100 34 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05102774985143624
2015-03-29 19:40:11 ERROR - Voxel : 0 100 39 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0810113324757875
2015-03-29 19:40:11 ERROR - Voxel : 0 100 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.005753111986881318
2015-03-29 19:40:11 ERROR - Voxel : 0 102 36 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04469871712020424
2015-03-29 19:40:11 ERROR - Voxel : 0 103 27 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.008955130450362891
2015-03-29 19:40:11 ERROR - Voxel : 0 104 28 -> bvInterceptes > bvEntering, NaN assigné, difference: -1.4532077339708682E-6
2015-03-29 19:40:11 ERROR - Voxel : 0 105 23 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.00474357387538947
2015-03-29 19:40:11 ERROR - Voxel : 0 105 27 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04255042204231395
2015-03-29 19:40:11 ERROR - Voxel : 0 105 30 -> bvInterceptes > bvEntering, NaN assigné, difference: -7.561341175757463E-7
2015-03-29 19:40:11 ERROR - Voxel : 0 105 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03900032598457097
2015-03-29 19:40:11 ERROR - Voxel : 0 106 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.023931394368938902
2015-03-29 19:40:11 ERROR - Voxel : 0 107 23 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.019690837525671804
2015-03-29 19:40:11 ERROR - Voxel : 0 107 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.014356484546309597
2015-03-29 19:40:11 ERROR - Voxel : 0 108 23 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.011553154818777445
2015-03-29 19:40:11 ERROR - Voxel : 0 108 32 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03445200842173429
2015-03-29 19:40:11 ERROR - Voxel : 0 109 23 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.11904596745581403
2015-03-29 19:40:11 ERROR - Voxel : 0 109 30 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.07323063692466848
2015-03-29 19:40:11 ERROR - Voxel : 0 110 23 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.009597962779768487
2015-03-29 19:40:11 ERROR - Voxel : 0 110 29 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.041435926535027125
2015-03-29 19:40:11 ERROR - Voxel : 0 110 30 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.013230004931550354
2015-03-29 19:40:11 ERROR - Voxel : 0 111 25 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.025701647227436945
2015-03-29 19:40:11 ERROR - Voxel : 0 111 29 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.062498983401854766
2015-03-29 19:40:11 ERROR - Voxel : 0 112 24 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0486625568609548
2015-03-29 19:40:11 ERROR - Voxel : 0 112 29 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.041311930297361146
2015-03-29 19:40:11 ERROR - Voxel : 0 112 38 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0011599044778427547
2015-03-29 19:40:11 ERROR - Voxel : 0 112 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0016543847753619084
2015-03-29 19:40:11 ERROR - Voxel : 0 114 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -4.448369381461065E-4
2015-03-29 19:40:11 ERROR - Voxel : 0 115 31 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05744575607270741
2015-03-29 19:40:11 ERROR - Voxel : 0 115 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.017997430264584374
2015-03-29 19:40:11 ERROR - Voxel : 0 116 29 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0445020042404759
2015-03-29 19:40:11 ERROR - Voxel : 0 116 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03636780411218345
2015-03-29 19:40:11 ERROR - Voxel : 0 116 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04005195550394658
2015-03-29 19:40:11 ERROR - Voxel : 0 117 36 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.019203566409922438
2015-03-29 19:40:11 ERROR - Voxel : 0 117 39 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04486559511823681
2015-03-29 19:40:11 ERROR - Voxel : 0 118 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.020008362426762016
2015-03-29 19:40:11 ERROR - Voxel : 0 123 35 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.039777173859799723
2015-03-29 19:40:11 ERROR - Voxel : 0 123 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.042383938919737046
2015-03-29 19:40:11 ERROR - Voxel : 0 123 42 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.018585884421690957
2015-03-29 19:40:11 ERROR - Voxel : 0 124 29 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.037316798230868725
2015-03-29 19:40:11 ERROR - Voxel : 0 124 35 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03735514595331037
2015-03-29 19:40:11 ERROR - Voxel : 0 124 36 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.013632492965102229
2015-03-29 19:40:11 ERROR - Voxel : 0 124 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03837378495056385
2015-03-29 19:40:11 ERROR - Voxel : 0 125 27 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04837032332914527
2015-03-29 19:40:11 ERROR - Voxel : 0 125 29 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.018536823485725107
2015-03-29 19:40:11 ERROR - Voxel : 0 125 30 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.03413452269535623
2015-03-29 19:40:11 ERROR - Voxel : 0 126 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.05697212532637211
2015-03-29 19:40:11 ERROR - Voxel : 0 127 22 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.01361254283034189
2015-03-29 19:40:11 ERROR - Voxel : 0 127 33 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.028934356775088266
2015-03-29 19:40:11 ERROR - Voxel : 0 127 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.0373164551703265
2015-03-29 19:40:11 ERROR - Voxel : 0 129 36 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.12609770138043927
2015-03-29 19:40:11 ERROR - Voxel : 0 129 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04675597262181541
2015-03-29 19:40:11 ERROR - Voxel : 0 130 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.019821608361973553
2015-03-29 19:40:11 ERROR - Voxel : 0 131 37 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.06502029106507011
2015-03-29 19:40:11 ERROR - Voxel : 0 131 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.011547475186882511
2015-03-29 19:40:11 ERROR - Voxel : 0 133 41 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.07362874698932262
2015-03-29 19:40:11 ERROR - Voxel : 0 133 44 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.021470816547399758
2015-03-29 19:40:11 ERROR - Voxel : 0 134 36 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04533661803255416
2015-03-29 19:40:11 ERROR - Voxel : 0 134 40 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.037599360001554206
2015-03-29 19:40:11 ERROR - Voxel : 0 134 44 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.09650906637465287
2015-03-29 19:40:11 ERROR - Voxel : 0 135 43 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.04482292945211319
2015-03-29 19:40:11 ERROR - Voxel : 0 136 42 -> bvInterceptes > bvEntering, NaN assigné, difference: -0.012390144743820074
